Frame,track_id,team,coordinates_2d_x,coordinates_2d_y,coordinates_3d_x,coordinates_3d_y,homo,color
28,10,Referee,269.5968846169001,149.9479333599739,1879.2001953125,404.8533935546875,"[[    -3.5431     -7.9037      485.47]
 [    -1.3656     -22.724      2368.1]
 [-0.00095273   -0.050525           1]]","(173, 173, 173)"
28,11,Home,193.32458797454518,131.7972385162894,1088.387939453125,410.1678771972656,"[[    -3.5431     -7.9037      485.47]
 [    -1.3656     -22.724      2368.1]
 [-0.00095273   -0.050525           1]]","(75, 50, 140)"
28,12,Away,191.90285236905154,285.18111217692984,1328.2918701171875,733.658203125,"[[    -3.5431     -7.9037      485.47]
 [    -1.3656     -22.724      2368.1]
 [-0.00095273   -0.050525           1]]","(111, 156, 165)"
28,13,Home,178.79254317167428,161.4789607607589,945.7183837890625,451.5864562988281,"[[    -3.5431     -7.9037      485.47]
 [    -1.3656     -22.724      2368.1]
 [-0.00095273   -0.050525           1]]","(75, 50, 140)"
28,14,Away,123.5911204059058,64.30058335839506,449.53668212890625,354.0699462890625,"[[    -3.5431     -7.9037      485.47]
 [    -1.3656     -22.724      2368.1]
 [-0.00095273   -0.050525           1]]","(111, 156, 165)"
28,24,Away,189.19736592803005,101.70705585239877,1005.3883056640625,381.34307861328125,"[[    -3.5431     -7.9037      485.47]
 [    -1.3656     -22.724      2368.1]
 [-0.00095273   -0.050525           1]]","(111, 156, 165)"
28,15,Home,210.64497625675486,82.35641505857683,1187.34716796875,360.42962646484375,"[[    -3.5431     -7.9037      485.47]
 [    -1.3656     -22.724      2368.1]
 [-0.00095273   -0.050525           1]]","(75, 50, 140)"
28,18,Home_keeper,151.19346205154508,48.93997825706489,667.107177734375,338.46685791015625,"[[    -3.5431     -7.9037      485.47]
 [    -1.3656     -22.724      2368.1]
 [-0.00095273   -0.050525           1]]","(73, 43, 44)"
28,6,Away,184.1105323239446,62.581543254527524,963.6458740234375,350.3441162109375,"[[    -3.5431     -7.9037      485.47]
 [    -1.3656     -22.724      2368.1]
 [-0.00095273   -0.050525           1]]","(111, 156, 165)"
28,23,Away,220.17636489574494,140.52559871122543,1340.760498046875,418.4130859375,"[[    -3.5431     -7.9037      485.47]
 [    -1.3656     -22.724      2368.1]
 [-0.00095273   -0.050525           1]]","(111, 156, 165)"
28,38,Away,217.80491319081816,11.864124658733637,1041.9637451171875,321.0400390625,"[[    -3.5431     -7.9037      485.47]
 [    -1.3656     -22.724      2368.1]
 [-0.00095273   -0.050525           1]]","(111, 156, 165)"
28,22,Home,195.66612944941417,83.3308471124396,1019.78173828125,356.1424865722656,"[[    -3.5431     -7.9037      485.47]
 [    -1.3656     -22.724      2368.1]
 [-0.00095273   -0.050525           1]]","(75, 50, 140)"
29,1,Away,140.14250765600784,203.56316190045243,529.531494140625,545.24755859375,"[[    -3.0911     -7.0032      453.37]
 [    -1.2138     -19.705      2063.2]
 [ -0.0010016   -0.044344           1]]","(111, 156, 165)"
29,2,Home,213.91652360627296,205.35686200129666,1455.7750244140625,514.4935913085938,"[[    -3.0911     -7.0032      453.37]
 [    -1.2138     -19.705      2063.2]
 [ -0.0010016   -0.044344           1]]","(75, 50, 140)"
29,3,Away,135.4507516751201,159.23560649659794,572.4727783203125,453.2597351074219,"[[    -3.0911     -7.0032      453.37]
 [    -1.2138     -19.705      2063.2]
 [ -0.0010016   -0.044344           1]]","(111, 156, 165)"
29,4,Home,161.0952043025891,83.71682390402641,754.2060546875,368.5122985839844,"[[    -3.0911     -7.0032      453.37]
 [    -1.2138     -19.705      2063.2]
 [ -0.0010016   -0.044344           1]]","(75, 50, 140)"
29,5,Home,136.62486280268425,112.05018781111345,536.089111328125,396.7965087890625,"[[    -3.0911     -7.0032      453.37]
 [    -1.2138     -19.705      2063.2]
 [ -0.0010016   -0.044344           1]]","(75, 50, 140)"
29,7,Away,152.8157190507218,85.75833950497369,698.9002685546875,371.0728454589844,"[[    -3.0911     -7.0032      453.37]
 [    -1.2138     -19.705      2063.2]
 [ -0.0010016   -0.044344           1]]","(111, 156, 165)"
29,8,Away,181.46161671235888,142.549590872398,993.6484375,423.4444580078125,"[[    -3.0911     -7.0032      453.37]
 [    -1.2138     -19.705      2063.2]
 [ -0.0010016   -0.044344           1]]","(111, 156, 165)"
29,9,Home,177.133771873084,55.446185970293165,855.912109375,340.1165771484375,"[[    -3.0911     -7.0032      453.37]
 [    -1.2138     -19.705      2063.2]
 [ -0.0010016   -0.044344           1]]","(75, 50, 140)"
29,10,Referee,268.7932880532481,150.20861791033897,1887.974853515625,404.87554931640625,"[[    -3.0911     -7.0032      453.37]
 [    -1.2138     -19.705      2063.2]
 [ -0.0010016   -0.044344           1]]","(173, 173, 173)"
29,11,Home,192.66616738573038,131.77313238529868,1094.44482421875,410.3760681152344,"[[    -3.0911     -7.0032      453.37]
 [    -1.2138     -19.705      2063.2]
 [ -0.0010016   -0.044344           1]]","(75, 50, 140)"
29,12,Away,191.973481889454,284.091913730464,1329.254638671875,734.0054931640625,"[[    -3.0911     -7.0032      453.37]
 [    -1.2138     -19.705      2063.2]
 [ -0.0010016   -0.044344           1]]","(111, 156, 165)"
29,13,Home,178.27919643869015,161.453533416181,951.13037109375,451.7765808105469,"[[    -3.0911     -7.0032      453.37]
 [    -1.2138     -19.705      2063.2]
 [ -0.0010016   -0.044344           1]]","(75, 50, 140)"
29,14,Away,122.02878085009013,63.28269279127304,456.27996826171875,353.89434814453125,"[[    -3.0911     -7.0032      453.37]
 [    -1.2138     -19.705      2063.2]
 [ -0.0010016   -0.044344           1]]","(111, 156, 165)"
29,24,Away,188.38313308930444,101.49993804987237,1012.0650634765625,381.76678466796875,"[[    -3.0911     -7.0032      453.37]
 [    -1.2138     -19.705      2063.2]
 [ -0.0010016   -0.044344           1]]","(111, 156, 165)"
29,15,Home,209.81830894269333,82.10212017706162,1192.7523193359375,359.9393005371094,"[[    -3.0911     -7.0032      453.37]
 [    -1.2138     -19.705      2063.2]
 [ -0.0010016   -0.044344           1]]","(75, 50, 140)"
29,18,Away,149.78944265133094,47.869144494630234,673.466796875,339.0972900390625,"[[    -3.0911     -7.0032      453.37]
 [    -1.2138     -19.705      2063.2]
 [ -0.0010016   -0.044344           1]]","(111, 156, 165)"
29,6,Away,183.06731340958535,61.9388952460264,969.79248046875,350.0746154785156,"[[    -3.0911     -7.0032      453.37]
 [    -1.2138     -19.705      2063.2]
 [ -0.0010016   -0.044344           1]]","(111, 156, 165)"
29,23,Away,219.54512727975302,140.6220795409149,1347.290771484375,419.68798828125,"[[    -3.0911     -7.0032      453.37]
 [    -1.2138     -19.705      2063.2]
 [ -0.0010016   -0.044344           1]]","(111, 156, 165)"
29,38,Away,216.7806388388761,10.666674374586071,1048.386962890625,320.07684326171875,"[[    -3.0911     -7.0032      453.37]
 [    -1.2138     -19.705      2063.2]
 [ -0.0010016   -0.044344           1]]","(111, 156, 165)"
29,22,Home,194.7884311688917,82.99870629454249,1025.599609375,356.2291259765625,"[[    -3.0911     -7.0032      453.37]
 [    -1.2138     -19.705      2063.2]
 [ -0.0010016   -0.044344           1]]","(75, 50, 140)"
30,1,Away,139.33861792476776,203.6317126027283,536.179443359375,544.8353881835938,"[[    -3.3168     -7.3929      471.66]
 [    -1.2957     -21.176      2218.4]
 [ -0.0010412   -0.047158           1]]","(111, 156, 165)"
30,2,Home,213.2916628107549,205.18391355627568,1462.16943359375,514.9423828125,"[[    -3.3168     -7.3929      471.66]
 [    -1.2957     -21.176      2218.4]
 [ -0.0010412   -0.047158           1]]","(75, 50, 140)"
30,3,Away,134.74499787457552,158.93534152986146,579.2408447265625,453.2517395019531,"[[    -3.3168     -7.3929      471.66]
 [    -1.2957     -21.176      2218.4]
 [ -0.0010412   -0.047158           1]]","(111, 156, 165)"
30,4,Home,160.52817554427477,83.0120421585883,759.143310546875,368.2317810058594,"[[    -3.3168     -7.3929      471.66]
 [    -1.2957     -21.176      2218.4]
 [ -0.0010412   -0.047158           1]]","(75, 50, 140)"
30,5,Home,136.03512725892537,111.49610649009335,542.131103515625,396.8033142089844,"[[    -3.3168     -7.3929      471.66]
 [    -1.2957     -21.176      2218.4]
 [ -0.0010412   -0.047158           1]]","(75, 50, 140)"
30,7,Away,152.26082223358426,85.08360893456346,705.353515625,370.84954833984375,"[[    -3.3168     -7.3929      471.66]
 [    -1.2957     -21.176      2218.4]
 [ -0.0010412   -0.047158           1]]","(111, 156, 165)"
30,8,Away,180.8083099261611,141.9862015140556,999.964111328125,424.8321533203125,"[[    -3.3168     -7.3929      471.66]
 [    -1.2957     -21.176      2218.4]
 [ -0.0010412   -0.047158           1]]","(111, 156, 165)"
30,9,Home,176.56173536230452,54.67974526702145,859.1524658203125,339.31005859375,"[[    -3.3168     -7.3929      471.66]
 [    -1.2957     -21.176      2218.4]
 [ -0.0010412   -0.047158           1]]","(75, 50, 140)"
30,10,Referee,268.15564303878676,149.3938127790676,1895.486328125,406.25018310546875,"[[    -3.3168     -7.3929      471.66]
 [    -1.2957     -21.176      2218.4]
 [ -0.0010412   -0.047158           1]]","(173, 173, 173)"
30,11,Home,192.01823432865882,131.1148518454671,1100.20361328125,410.324462890625,"[[    -3.3168     -7.3929      471.66]
 [    -1.2957     -21.176      2218.4]
 [ -0.0010412   -0.047158           1]]","(75, 50, 140)"
30,12,Away,191.2649880077505,285.04337652265,1331.017822265625,733.587890625,"[[    -3.3168     -7.3929      471.66]
 [    -1.2957     -21.176      2218.4]
 [ -0.0010412   -0.047158           1]]","(111, 156, 165)"
30,13,Away,177.60835173660806,161.02218060191205,956.36865234375,451.31365966796875,"[[    -3.3168     -7.3929      471.66]
 [    -1.2957     -21.176      2218.4]
 [ -0.0010412   -0.047158           1]]","(111, 156, 165)"
30,14,Away,121.59465217449457,62.690168816603034,462.7060546875,352.67352294921875,"[[    -3.3168     -7.3929      471.66]
 [    -1.2957     -21.176      2218.4]
 [ -0.0010412   -0.047158           1]]","(111, 156, 165)"
30,24,Away,187.75242869376325,100.74179990012007,1017.9281005859375,381.5472412109375,"[[    -3.3168     -7.3929      471.66]
 [    -1.2957     -21.176      2218.4]
 [ -0.0010412   -0.047158           1]]","(111, 156, 165)"
30,15,Home,209.1517743381105,81.23651890531035,1197.6162109375,360.56500244140625,"[[    -3.3168     -7.3929      471.66]
 [    -1.2957     -21.176      2218.4]
 [ -0.0010412   -0.047158           1]]","(75, 50, 140)"
30,18,Away,149.31357203090158,47.197177850254306,678.3118896484375,338.7002258300781,"[[    -3.3168     -7.3929      471.66]
 [    -1.2957     -21.176      2218.4]
 [ -0.0010412   -0.047158           1]]","(111, 156, 165)"
30,6,Away,182.47251404047887,61.150352548896024,975.7613525390625,349.4953308105469,"[[    -3.3168     -7.3929      471.66]
 [    -1.2957     -21.176      2218.4]
 [ -0.0010412   -0.047158           1]]","(111, 156, 165)"
30,23,Away,218.89318727013875,139.91897152007604,1353.7080078125,420.0710144042969,"[[    -3.3168     -7.3929      471.66]
 [    -1.2957     -21.176      2218.4]
 [ -0.0010412   -0.047158           1]]","(111, 156, 165)"
30,22,Away,194.15412717252525,82.18315774543066,1033.5399169921875,356.41046142578125,"[[    -3.3168     -7.3929      471.66]
 [    -1.2957     -21.176      2218.4]
 [ -0.0010412   -0.047158           1]]","(111, 156, 165)"
31,1,Away,138.41443286368425,203.32508713015437,542.3455810546875,544.5101318359375,"[[    -3.6609      -7.949      504.85]
 [    -1.4261     -23.054      2415.5]
 [ -0.0012076   -0.050872           1]]","(111, 156, 165)"
31,2,Home,212.89975453161964,204.67446410153792,1469.003173828125,515.4923095703125,"[[    -3.6609      -7.949      504.85]
 [    -1.4261     -23.054      2415.5]
 [ -0.0012076   -0.050872           1]]","(75, 50, 140)"
31,3,Away,133.7767158101651,158.4112542548181,586.252197265625,452.92633056640625,"[[    -3.6609      -7.949      504.85]
 [    -1.4261     -23.054      2415.5]
 [ -0.0012076   -0.050872           1]]","(111, 156, 165)"
31,4,Away,159.65418132392432,82.57166205807623,764.2760009765625,369.703125,"[[    -3.6609      -7.949      504.85]
 [    -1.4261     -23.054      2415.5]
 [ -0.0012076   -0.050872           1]]","(111, 156, 165)"
31,5,Home,135.07645751946646,110.93537754229196,546.9824829101562,397.33245849609375,"[[    -3.6609      -7.949      504.85]
 [    -1.4261     -23.054      2415.5]
 [ -0.0012076   -0.050872           1]]","(75, 50, 140)"
31,7,Away,151.36466177828197,84.62023584288208,711.3175048828125,371.021240234375,"[[    -3.6609      -7.949      504.85]
 [    -1.4261     -23.054      2415.5]
 [ -0.0012076   -0.050872           1]]","(111, 156, 165)"
31,8,Away,180.0971851410163,141.39885738014135,1005.2093505859375,423.951904296875,"[[    -3.6609      -7.949      504.85]
 [    -1.4261     -23.054      2415.5]
 [ -0.0012076   -0.050872           1]]","(111, 156, 165)"
31,9,Home,175.66498282241244,54.46291595570118,862.2711181640625,338.984130859375,"[[    -3.6609      -7.949      504.85]
 [    -1.4261     -23.054      2415.5]
 [ -0.0012076   -0.050872           1]]","(75, 50, 140)"
31,10,Away,267.54710142097116,148.7352311403852,1902.944091796875,405.3501892089844,"[[    -3.6609      -7.949      504.85]
 [    -1.4261     -23.054      2415.5]
 [ -0.0012076   -0.050872           1]]","(111, 156, 165)"
31,11,Home,191.31675368369628,130.5343283706204,1105.6624755859375,410.6361999511719,"[[    -3.6609      -7.949      504.85]
 [    -1.4261     -23.054      2415.5]
 [ -0.0012076   -0.050872           1]]","(75, 50, 140)"
31,12,Away,190.96949413916013,285.3272676463668,1333.5555419921875,733.9547119140625,"[[    -3.6609      -7.949      504.85]
 [    -1.4261     -23.054      2415.5]
 [ -0.0012076   -0.050872           1]]","(111, 156, 165)"
31,13,Away,176.9223733950664,160.4507815703715,961.9819946289062,451.40765380859375,"[[    -3.6609      -7.949      504.85]
 [    -1.4261     -23.054      2415.5]
 [ -0.0012076   -0.050872           1]]","(111, 156, 165)"
31,14,Away,120.5781656102941,62.280587441549194,470.7181396484375,352.9220886230469,"[[    -3.6609      -7.949      504.85]
 [    -1.4261     -23.054      2415.5]
 [ -0.0012076   -0.050872           1]]","(111, 156, 165)"
31,24,Away,186.96475928418974,100.25239764641633,1023.39697265625,383.1869812011719,"[[    -3.6609      -7.949      504.85]
 [    -1.4261     -23.054      2415.5]
 [ -0.0012076   -0.050872           1]]","(111, 156, 165)"
31,15,Home,208.30984495344154,80.88656321533821,1203.385498046875,360.97076416015625,"[[    -3.6609      -7.949      504.85]
 [    -1.4261     -23.054      2415.5]
 [ -0.0012076   -0.050872           1]]","(75, 50, 140)"
31,18,Away,148.38308294532652,46.96576361430436,683.2288818359375,338.6763916015625,"[[    -3.6609      -7.949      504.85]
 [    -1.4261     -23.054      2415.5]
 [ -0.0012076   -0.050872           1]]","(111, 156, 165)"
31,6,Away,181.58908772177622,60.8959537603899,981.3021240234375,349.28216552734375,"[[    -3.6609      -7.949      504.85]
 [    -1.4261     -23.054      2415.5]
 [ -0.0012076   -0.050872           1]]","(111, 156, 165)"
31,23,Away,218.26747889116933,139.31429524217754,1361.764404296875,420.49267578125,"[[    -3.6609      -7.949      504.85]
 [    -1.4261     -23.054      2415.5]
 [ -0.0012076   -0.050872           1]]","(111, 156, 165)"
31,22,Away,193.32278221259526,81.80208956772604,1038.3997802734375,356.2476501464844,"[[    -3.6609      -7.949      504.85]
 [    -1.4261     -23.054      2415.5]
 [ -0.0012076   -0.050872           1]]","(111, 156, 165)"
31,38,Away,214.94210909999367,10.298500765135977,1062.0550537109375,320.61041259765625,"[[    -3.6609      -7.949      504.85]
 [    -1.4261     -23.054      2415.5]
 [ -0.0012076   -0.050872           1]]","(111, 156, 165)"
32,1,Away,137.50882708052535,203.80062661425723,548.1143188476562,544.8475341796875,"[[    -3.4049     -7.1585      479.23]
 [    -1.3189     -20.643      2171.8]
 [ -0.0016027   -0.045709           1]]","(111, 156, 165)"
32,2,Home,212.84623612244923,203.6836956799192,1475.9844970703125,516.1289672851562,"[[    -3.4049     -7.1585      479.23]
 [    -1.3189     -20.643      2171.8]
 [ -0.0016027   -0.045709           1]]","(75, 50, 140)"
32,3,Away,132.56521783663098,158.72638681883387,593.27734375,451.88421630859375,"[[    -3.4049     -7.1585      479.23]
 [    -1.3189     -20.643      2171.8]
 [ -0.0016027   -0.045709           1]]","(111, 156, 165)"
32,4,Away,158.7488288851572,82.17864317383554,769.6910400390625,368.635986328125,"[[    -3.4049     -7.1585      479.23]
 [    -1.3189     -20.643      2171.8]
 [ -0.0016027   -0.045709           1]]","(111, 156, 165)"
32,5,Home,133.69579079459598,110.84610877342587,552.820556640625,396.43121337890625,"[[    -3.4049     -7.1585      479.23]
 [    -1.3189     -20.643      2171.8]
 [ -0.0016027   -0.045709           1]]","(75, 50, 140)"
32,7,Away,150.28789382297902,84.24727642809698,717.2601318359375,370.5328369140625,"[[    -3.4049     -7.1585      479.23]
 [    -1.3189     -20.643      2171.8]
 [ -0.0016027   -0.045709           1]]","(111, 156, 165)"
32,8,Away,179.70825892433248,141.1348951322657,1010.8306274414062,423.5318298339844,"[[    -3.4049     -7.1585      479.23]
 [    -1.3189     -20.643      2171.8]
 [ -0.0016027   -0.045709           1]]","(111, 156, 165)"
32,9,Away,174.95676498150507,53.90809785368466,866.975341796875,338.48480224609375,"[[    -3.4049     -7.1585      479.23]
 [    -1.3189     -20.643      2171.8]
 [ -0.0016027   -0.045709           1]]","(111, 156, 165)"
32,10,Referee,266.9778010301848,147.53759692267496,1906.7550048828125,405.4255065917969,"[[    -3.4049     -7.1585      479.23]
 [    -1.3189     -20.643      2171.8]
 [ -0.0016027   -0.045709           1]]","(173, 173, 173)"
32,11,Home,191.01244049456903,130.17176869076323,1111.1524658203125,411.49310302734375,"[[    -3.4049     -7.1585      479.23]
 [    -1.3189     -20.643      2171.8]
 [ -0.0016027   -0.045709           1]]","(75, 50, 140)"
32,12,Away,191.05722250066887,284.1809195783431,1337.58984375,734.9080810546875,"[[    -3.4049     -7.1585      479.23]
 [    -1.3189     -20.643      2171.8]
 [ -0.0016027   -0.045709           1]]","(111, 156, 165)"
32,13,Away,176.55118556960522,160.22699620966964,966.9716186523438,452.24005126953125,"[[    -3.4049     -7.1585      479.23]
 [    -1.3189     -20.643      2171.8]
 [ -0.0016027   -0.045709           1]]","(111, 156, 165)"
32,14,Away,118.53369902483168,61.609157508206216,475.63665771484375,352.71441650390625,"[[    -3.4049     -7.1585      479.23]
 [    -1.3189     -20.643      2171.8]
 [ -0.0016027   -0.045709           1]]","(111, 156, 165)"
32,24,Away,186.5388765560195,99.8941660215954,1028.9154052734375,382.55523681640625,"[[    -3.4049     -7.1585      479.23]
 [    -1.3189     -20.643      2171.8]
 [ -0.0016027   -0.045709           1]]","(111, 156, 165)"
32,15,Home,208.00282144373045,80.480109600592,1208.511962890625,361.20489501953125,"[[    -3.4049     -7.1585      479.23]
 [    -1.3189     -20.643      2171.8]
 [ -0.0016027   -0.045709           1]]","(75, 50, 140)"
32,18,Away,147.09039570785214,46.2121201274575,687.5714721679688,338.94891357421875,"[[    -3.4049     -7.1585      479.23]
 [    -1.3189     -20.643      2171.8]
 [ -0.0016027   -0.045709           1]]","(111, 156, 165)"
32,6,Away,180.9877947692471,60.40014882906625,987.97119140625,349.837158203125,"[[    -3.4049     -7.1585      479.23]
 [    -1.3189     -20.643      2171.8]
 [ -0.0016027   -0.045709           1]]","(111, 156, 165)"
32,23,Away,218.09253521262664,138.6941343872877,1366.623779296875,420.9185791015625,"[[    -3.4049     -7.1585      479.23]
 [    -1.3189     -20.643      2171.8]
 [ -0.0016027   -0.045709           1]]","(111, 156, 165)"
32,22,Away,192.9133042488952,81.39777226427523,1040.80419921875,357.50762939453125,"[[    -3.4049     -7.1585      479.23]
 [    -1.3189     -20.643      2171.8]
 [ -0.0016027   -0.045709           1]]","(111, 156, 165)"
32,38,Away,214.52759341181755,9.844839914189095,1068.98095703125,320.6171875,"[[    -3.4049     -7.1585      479.23]
 [    -1.3189     -20.643      2171.8]
 [ -0.0016027   -0.045709           1]]","(111, 156, 165)"
33,1,Away,136.96044478123795,203.48869736965122,553.9751586914062,544.8258666992188,"[[    -3.4023     -7.2499      492.11]
 [       -1.3     -20.705        2174]
 [ -0.0014769   -0.046018           1]]","(111, 156, 165)"
33,2,Home,212.273112710987,203.51988245480408,1482.107421875,516.5285034179688,"[[    -3.4023     -7.2499      492.11]
 [       -1.3     -20.705        2174]
 [ -0.0014769   -0.046018           1]]","(75, 50, 140)"
33,3,Away,131.75169763941125,158.65411055246588,599.7374267578125,451.99932861328125,"[[    -3.4023     -7.2499      492.11]
 [       -1.3     -20.705        2174]
 [ -0.0014769   -0.046018           1]]","(111, 156, 165)"
33,4,Away,157.38924078812298,82.40193299845478,773.5157470703125,367.8138732910156,"[[    -3.4023     -7.2499      492.11]
 [       -1.3     -20.705        2174]
 [ -0.0014769   -0.046018           1]]","(111, 156, 165)"
33,5,Home,132.57624729087823,111.01718209659255,557.0745849609375,396.64910888671875,"[[    -3.4023     -7.2499      492.11]
 [       -1.3     -20.705        2174]
 [ -0.0014769   -0.046018           1]]","(75, 50, 140)"
33,7,Away,148.95510189848054,84.49087873295456,724.0186767578125,369.9301452636719,"[[    -3.4023     -7.2499      492.11]
 [       -1.3     -20.705        2174]
 [ -0.0014769   -0.046018           1]]","(111, 156, 165)"
33,8,Away,178.70190869691265,141.1184585399035,1017.18701171875,423.64923095703125,"[[    -3.4023     -7.2499      492.11]
 [       -1.3     -20.705        2174]
 [ -0.0014769   -0.046018           1]]","(111, 156, 165)"
33,9,Away,173.4145824767708,54.153316272117145,870.331787109375,338.66357421875,"[[    -3.4023     -7.2499      492.11]
 [       -1.3     -20.705        2174]
 [ -0.0014769   -0.046018           1]]","(111, 156, 165)"
33,10,Away,266.3732638079034,147.45715025329423,1908.7623291015625,404.21484375,"[[    -3.4023     -7.2499      492.11]
 [       -1.3     -20.705        2174]
 [ -0.0014769   -0.046018           1]]","(111, 156, 165)"
33,11,Home,189.9489114145395,130.17481454506574,1117.566162109375,411.32452392578125,"[[    -3.4023     -7.2499      492.11]
 [       -1.3     -20.705        2174]
 [ -0.0014769   -0.046018           1]]","(75, 50, 140)"
33,12,Away,190.92784239123188,283.69139069239714,1341.861328125,735.3297119140625,"[[    -3.4023     -7.2499      492.11]
 [       -1.3     -20.705        2174]
 [ -0.0014769   -0.046018           1]]","(111, 156, 165)"
33,13,Away,175.66120816748045,160.14914145361547,972.8710327148438,452.98126220703125,"[[    -3.4023     -7.2499      492.11]
 [       -1.3     -20.705        2174]
 [ -0.0014769   -0.046018           1]]","(111, 156, 165)"
33,14,Away,117.16510564013576,62.07433069472174,481.75384521484375,352.47686767578125,"[[    -3.4023     -7.2499      492.11]
 [       -1.3     -20.705        2174]
 [ -0.0014769   -0.046018           1]]","(111, 156, 165)"
33,24,Away,185.28575935308604,99.98159811580817,1031.943603515625,381.92437744140625,"[[    -3.4023     -7.2499      492.11]
 [       -1.3     -20.705        2174]
 [ -0.0014769   -0.046018           1]]","(111, 156, 165)"
33,15,Home,206.67706625244034,80.53992124812447,1214.41650390625,361.18658447265625,"[[    -3.4023     -7.2499      492.11]
 [       -1.3     -20.705        2174]
 [ -0.0014769   -0.046018           1]]","(75, 50, 140)"
33,18,Away,145.5267607102162,46.61446255092853,690.2911376953125,339.0669250488281,"[[    -3.4023     -7.2499      492.11]
 [       -1.3     -20.705        2174]
 [ -0.0014769   -0.046018           1]]","(111, 156, 165)"
33,6,Away,179.48851426194784,60.602378213371956,993.4337768554688,349.4835205078125,"[[    -3.4023     -7.2499      492.11]
 [       -1.3     -20.705        2174]
 [ -0.0014769   -0.046018           1]]","(111, 156, 165)"
33,23,Away,217.14921145670846,138.65117016551147,1371.8404541015625,420.91778564453125,"[[    -3.4023     -7.2499      492.11]
 [       -1.3     -20.705        2174]
 [ -0.0014769   -0.046018           1]]","(111, 156, 165)"
33,22,Away,191.5568255846498,81.50772150637854,1043.7626953125,353.37945556640625,"[[    -3.4023     -7.2499      492.11]
 [       -1.3     -20.705        2174]
 [ -0.0014769   -0.046018           1]]","(111, 156, 165)"
33,38,Away,212.80150439178,9.93627133189262,1070.620361328125,320.482177734375,"[[    -3.4023     -7.2499      492.11]
 [       -1.3     -20.705        2174]
 [ -0.0014769   -0.046018           1]]","(111, 156, 165)"
34,1,Away,136.90674208827662,204.1858285973616,559.98291015625,544.7213745117188,"[[    -3.1477     -6.9647      475.12]
 [    -1.1512     -19.621      2046.6]
 [ -0.0011673   -0.044125           1]]","(111, 156, 165)"
34,2,Home,211.30187818558238,203.64476712394853,1487.2705078125,516.0643310546875,"[[    -3.1477     -6.9647      475.12]
 [    -1.1512     -19.621      2046.6]
 [ -0.0011673   -0.044125           1]]","(75, 50, 140)"
34,3,Away,131.6215982145004,160.00303772481107,606.6511840820312,450.751220703125,"[[    -3.1477     -6.9647      475.12]
 [    -1.1512     -19.621      2046.6]
 [ -0.0011673   -0.044125           1]]","(111, 156, 165)"
34,4,Away,156.6345245250717,83.92433533789936,776.8679809570312,367.52081298828125,"[[    -3.1477     -6.9647      475.12]
 [    -1.1512     -19.621      2046.6]
 [ -0.0011673   -0.044125           1]]","(111, 156, 165)"
34,5,Home,132.24352203644392,112.81721085641624,561.4224853515625,397.21221923828125,"[[    -3.1477     -6.9647      475.12]
 [    -1.1512     -19.621      2046.6]
 [ -0.0011673   -0.044125           1]]","(75, 50, 140)"
34,7,Away,148.29966351743238,86.16245881762457,731.4332275390625,368.7876892089844,"[[    -3.1477     -6.9647      475.12]
 [    -1.1512     -19.621      2046.6]
 [ -0.0011673   -0.044125           1]]","(111, 156, 165)"
34,8,Away,177.88879100927937,142.03917289803942,1023.80224609375,423.44097900390625,"[[    -3.1477     -6.9647      475.12]
 [    -1.1512     -19.621      2046.6]
 [ -0.0011673   -0.044125           1]]","(111, 156, 165)"
34,9,Away,172.45672681815734,55.382611299651984,873.793701171875,339.19482421875,"[[    -3.1477     -6.9647      475.12]
 [    -1.1512     -19.621      2046.6]
 [ -0.0011673   -0.044125           1]]","(111, 156, 165)"
34,11,Home,189.03159011324507,130.9949375629228,1122.821533203125,411.35296630859375,"[[    -3.1477     -6.9647      475.12]
 [    -1.1512     -19.621      2046.6]
 [ -0.0011673   -0.044125           1]]","(75, 50, 140)"
34,12,Away,190.22968818318563,282.8888034152153,1346.759033203125,735.4359130859375,"[[    -3.1477     -6.9647      475.12]
 [    -1.1512     -19.621      2046.6]
 [ -0.0011673   -0.044125           1]]","(111, 156, 165)"
34,13,Away,174.9161442795528,160.97550264743091,975.9415893554688,452.3182678222656,"[[    -3.1477     -6.9647      475.12]
 [    -1.1512     -19.621      2046.6]
 [ -0.0011673   -0.044125           1]]","(111, 156, 165)"
34,14,Away,116.87327288244764,64.4605316396145,487.45758056640625,351.231689453125,"[[    -3.1477     -6.9647      475.12]
 [    -1.1512     -19.621      2046.6]
 [ -0.0011673   -0.044125           1]]","(111, 156, 165)"
34,24,Away,184.34784529802027,100.96355157886498,1039.77880859375,383.1668701171875,"[[    -3.1477     -6.9647      475.12]
 [    -1.1512     -19.621      2046.6]
 [ -0.0011673   -0.044125           1]]","(111, 156, 165)"
34,15,Home,205.6401437437031,81.13625348026376,1219.92919921875,361.4523010253906,"[[    -3.1477     -6.9647      475.12]
 [    -1.1512     -19.621      2046.6]
 [ -0.0011673   -0.044125           1]]","(75, 50, 140)"
34,18,Away,144.78334590669044,48.44618750292551,699.4767456054688,338.4301452636719,"[[    -3.1477     -6.9647      475.12]
 [    -1.1512     -19.621      2046.6]
 [ -0.0011673   -0.044125           1]]","(111, 156, 165)"
